item_id,category,stock_level,reorder_point,reorder_frequency_days,lead_time_days,daily_demand,demand_std_dev,item_popularity_score,storage_location_id,zone,picking_time_seconds,handling_cost_per_unit,unit_price,holding_cost_per_unit_day,stockout_count_last_month,order_fulfillment_rate,total_orders_last_month,turnover_ratio,layout_efficiency_score,last_restock_date,forecasted_demand_next_7d,KPI_score
ITM11728,Pharma,33,76,10,5,39.79,8.84,0.13,L40,C,71,3.56,155.73,1.97,6,0.91,596,14.9,0.87,2024-03-17,47.6,0.638
ITM11729,Apparel,222,85,5,5,6.65,3.19,0.25,L46,A,141,3.83,34.1,0.69,2,0.82,969,11.9,0.44,2024-09-21,98.79,0.702
ITM11730,Pharma,307,57,9,7,46.45,8.16,0.29,L14,C,136,2.31,175.3,1.09,5,0.71,224,1.38,0.37,2024-05-03,203.79,0.425
ITM11731,Apparel,414,26,4,3,41.24,2.49,0.79,L74,D,15,0.94,170.12,1.12,5,0.82,161,7.76,0.47,2024-01-30,197.58,0.549
ITM11732,Automotive,208,16,13,5,12.01,3.28,0.74,L65,D,89,3.13,148.2,1.56,1,0.87,357,6.69,0.54,2024-11-03,160.48,0.595
ITM11733,Automotive,421,22,13,8,43.83,2.33,0.65,L28,A,81,1.98,90.93,1.08,8,0.75,851,12.19,0.86,2024-07-25,79.74,0.617
ITM11734,Automotive,174,75,3,6,13.91,3.01,0.9,L20,A,25,4.76,10.3,1.25,7,0.76,389,5.02,0.39,2024-12-04,88.47,0.432
ITM11735,Electronics,74,13,14,8,11.06,8.43,0.32,L85,B,47,2.76,149.61,1.53,1,0.84,129,6.41,0.78,2024-06-12,150.43,0.636
ITM11736,Pharma,201,19,8,8,13.95,6.57,0.91,L62,D,74,2.63,177.01,0.29,3,0.8,527,2.31,0.94,2024-12-14,124.4,0.69
ITM11737,Automotive,229,97,10,7,45.59,4.36,0.92,L29,D,135,1.89,73.7,1.93,8,0.83,160,5.8,0.5,2024-03-12,101.62,0.39
ITM11738,Electronics,395,26,3,3,45.86,9.73,0.49,L14,B,92,2.02,146.42,1.71,3,0.84,536,14.63,0.22,2024-01-14,250.54,0.576
ITM11739,Pharma,490,61,12,3,17.12,4.92,0.18,L45,D,26,2.81,21.79,0.84,6,0.74,970,14.19,0.86,2024-12-01,156.17,0.705
ITM11740,Apparel,94,15,14,5,35.57,9.71,0.75,L72,B,122,1.88,144.8,1.48,4,0.75,502,11.5,0.77,2024-09-11,155.89,0.629
ITM11741,Electronics,296,92,11,9,34.11,2.37,0.4,L48,D,165,4.52,22.98,1.55,9,0.95,462,13.7,0.32,2024-05-31,134.14,0.502
ITM11742,Groceries,447,78,5,4,40.52,9.09,0.82,L15,C,149,2.48,121.57,1.72,5,0.75,653,3.96,0.68,2024-05-12,207.46,0.467
ITM11743,Electronics,152,83,5,8,15.53,0.63,0.25,L98,C,79,1.81,123.54,0.46,0,0.9,998,9.71,0.86,2024-08-02,60.94,0.835
ITM11744,Electronics,362,18,6,2,26.0,5.68,0.59,L36,B,80,1.2,67.41,1.44,3,0.83,235,8.0,0.34,2024-07-26,283.64,0.537
ITM11745,Pharma,444,86,13,4,33.72,4.52,0.56,L74,B,140,3.53,25.03,0.16,4,0.99,602,6.92,0.38,2024-07-17,40.34,0.67
ITM11746,Apparel,78,92,3,4,2.29,5.49,0.19,L29,A,58,0.62,190.37,0.32,5,0.72,136,5.55,0.36,2024-01-19,215.99,0.558
ITM11747,Groceries,364,30,11,3,19.46,5.76,0.43,L55,D,30,2.52,111.76,1.57,5,0.95,273,13.13,1.0,2024-10-25,214.25,0.708
ITM11748,Automotive,201,33,13,3,35.1,4.2,0.18,L72,C,145,2.98,120.15,1.64,4,0.85,100,7.78,0.38,2024-12-28,43.04,0.506
ITM11749,Automotive,477,13,5,7,13.38,9.98,0.52,L99,A,73,2.03,126.85,1.23,2,0.7,175,11.14,0.41,2024-10-19,297.98,0.608
ITM11750,Electronics,425,33,12,7,47.93,9.78,0.86,L80,D,167,3.87,179.3,1.21,1,0.78,195,10.88,0.24,2024-04-07,19.95,0.608
ITM11751,Pharma,358,68,6,3,2.48,9.64,0.34,L79,C,41,3.54,21.45,1.52,6,0.82,90,2.9,0.99,2024-06-24,115.76,0.529
ITM11752,Pharma,340,12,3,6,47.95,9.8,0.79,L87,D,29,4.87,179.72,1.82,0,0.79,404,1.69,0.4,2024-04-23,133.18,0.479
ITM11753,Automotive,83,77,6,6,11.62,8.03,0.27,L83,B,25,2.79,55.54,0.9,4,0.81,494,12.76,0.78,2024-12-17,242.81,0.718
ITM11754,Groceries,346,49,3,2,3.39,9.89,0.71,L72,C,162,2.92,24.81,0.32,3,0.98,412,7.86,0.22,2024-09-30,18.65,0.653
ITM11755,Apparel,279,57,7,3,15.33,8.98,0.92,L4,C,69,1.61,134.88,1.69,6,0.81,585,12.34,0.83,2024-11-22,171.54,0.604
ITM11756,Groceries,212,63,7,5,39.53,4.45,0.39,L78,A,146,2.23,195.63,0.75,1,0.83,864,5.16,0.8,2024-08-31,69.16,0.7
ITM11757,Apparel,162,44,13,7,37.87,7.96,0.91,L85,D,112,0.62,20.88,0.35,7,0.93,333,13.07,0.27,2024-12-09,176.05,0.639
ITM11758,Automotive,123,65,9,3,11.23,9.16,0.55,L89,B,70,3.6,90.96,1.27,8,0.94,85,12.63,0.3,2024-07-02,197.44,0.529
ITM11759,Apparel,479,98,10,6,10.64,7.27,0.39,L35,B,177,1.9,110.66,1.2,9,0.73,326,6.34,0.44,2024-09-16,19.9,0.419
ITM11760,Pharma,425,49,6,3,32.49,4.52,0.91,L4,D,113,2.93,57.9,1.0,0,0.91,745,6.76,0.48,2024-06-02,29.56,0.668
ITM11761,Electronics,233,86,9,6,23.45,1.13,0.13,L24,D,70,1.65,196.75,1.73,4,0.84,374,5.91,0.83,2024-03-28,34.72,0.56
ITM11762,Electronics,261,77,6,3,39.82,8.19,0.13,L35,B,85,3.29,131.78,0.62,3,0.74,715,1.49,0.25,2024-12-02,257.16,0.496
ITM11763,Automotive,450,55,5,8,2.18,9.55,0.64,L90,D,24,2.51,170.43,0.13,4,0.78,231,10.63,0.72,2024-10-12,278.73,0.749
ITM11764,Pharma,228,87,8,5,30.91,3.94,0.82,L98,A,141,2.67,89.0,0.71,8,0.71,520,4.82,0.38,2024-04-02,136.94,0.451
ITM11765,Groceries,112,22,6,9,36.8,1.94,0.78,L40,D,160,4.74,77.25,0.12,2,0.81,861,13.38,0.51,2024-05-30,263.69,0.79
ITM11766,Pharma,449,36,5,2,49.68,3.6,0.17,L44,A,164,3.68,115.1,1.13,0,0.78,466,13.56,0.2,2024-02-19,148.1,0.664
ITM11767,Electronics,161,15,11,8,34.26,6.03,0.96,L45,A,112,1.68,92.7,0.82,2,0.81,715,11.12,0.43,2024-08-29,126.33,0.674
ITM11768,Electronics,453,26,7,5,12.36,3.51,0.73,L1,D,174,2.77,145.84,1.65,3,0.87,938,3.54,0.34,2024-03-06,164.06,0.464
ITM11769,Pharma,423,45,9,6,6.3,6.3,0.95,L24,C,174,2.6,60.51,1.62,1,0.92,199,2.25,0.6,2024-05-12,239.15,0.552
ITM11770,Pharma,453,90,14,7,32.4,9.69,0.4,L19,C,166,4.08,95.42,0.93,0,0.88,453,12.43,0.33,2024-10-13,74.89,0.715
ITM11771,Electronics,131,11,8,7,26.64,6.87,0.72,L73,A,166,4.25,180.08,0.51,0,0.9,563,13.5,0.87,2024-04-03,97.5,0.883
ITM11772,Groceries,436,86,12,4,45.06,3.95,0.87,L85,D,84,1.78,153.66,0.9,7,0.96,858,5.93,0.91,2024-12-14,256.17,0.623
ITM11773,Automotive,394,61,7,5,36.6,9.39,0.44,L52,A,37,4.2,41.93,1.32,3,0.96,615,5.94,0.88,2024-06-20,275.63,0.655
ITM11774,Automotive,78,75,9,3,25.98,5.87,0.97,L9,D,83,1.31,178.5,0.46,1,0.96,490,6.46,0.99,2024-12-01,45.67,0.81
ITM11775,Pharma,62,61,13,2,20.78,1.72,0.34,L19,D,142,3.93,121.91,1.57,9,0.75,963,12.59,0.93,2024-02-15,214.43,0.567
ITM11776,Automotive,226,52,8,3,20.81,5.24,0.38,L95,B,134,1.62,139.06,0.73,2,0.78,950,10.9,0.42,2024-04-23,12.79,0.672
ITM11777,Electronics,287,99,12,3,12.09,6.71,0.93,L82,C,65,1.84,65.91,1.87,7,0.85,295,2.71,0.45,2024-06-30,81.39,0.369
ITM11778,Electronics,315,31,4,5,1.85,8.46,0.97,L4,C,73,4.34,93.89,1.07,5,0.81,95,9.89,0.63,2024-04-24,29.9,0.613
ITM11779,Pharma,137,64,5,9,29.17,9.4,0.36,L12,B,136,2.39,163.29,1.71,7,0.74,124,1.14,0.51,2024-06-06,159.46,0.354
ITM11780,Pharma,39,76,4,2,11.41,3.52,0.22,L96,B,130,4.96,72.83,1.27,9,0.79,198,10.95,0.98,2024-08-03,109.58,0.593
ITM11781,Pharma,241,69,14,4,11.21,1.98,0.78,L68,B,98,1.18,41.36,1.15,4,0.99,455,11.7,0.47,2024-06-18,49.9,0.653
ITM11782,Groceries,185,67,5,8,7.14,1.2,0.94,L28,A,26,2.59,81.88,1.4,2,0.8,52,12.41,0.79,2024-07-09,10.09,0.703
ITM11783,Automotive,150,21,3,3,10.29,7.51,0.64,L49,A,106,3.8,23.15,1.64,5,0.83,58,9.76,0.66,2024-05-13,122.63,0.564
ITM11784,Pharma,175,97,10,2,2.56,8.05,0.67,L54,A,64,0.52,146.39,1.32,9,0.7,563,3.53,0.97,2024-10-26,95.4,0.469
ITM11785,Apparel,203,78,8,4,34.04,4.39,0.79,L59,A,146,1.18,38.07,1.61,7,0.92,287,12.11,0.8,2024-05-30,23.54,0.604
ITM11786,Apparel,109,93,4,8,20.67,4.26,0.24,L44,A,119,0.59,64.17,0.46,4,0.82,589,13.6,0.44,2024-08-25,257.01,0.707
ITM11787,Electronics,113,48,10,3,28.51,9.57,0.98,L21,C,25,4.97,177.41,0.63,4,0.73,339,9.87,0.36,2024-03-01,129.13,0.607
ITM11788,Automotive,32,22,8,2,32.21,9.21,0.43,L48,C,153,3.92,112.69,0.54,2,0.99,230,4.85,0.88,2024-08-28,234.69,0.745
ITM11789,Pharma,480,50,9,8,48.65,2.72,0.67,L40,D,22,2.18,71.05,1.62,2,0.93,364,3.51,0.93,2024-01-28,132.39,0.617
ITM11790,Apparel,341,66,13,5,4.35,7.92,0.52,L93,C,87,1.2,114.06,0.26,7,0.92,315,4.24,0.86,2024-11-20,29.58,0.647
ITM11791,Automotive,312,62,3,9,21.48,6.42,0.52,L42,B,94,0.91,51.47,1.61,0,0.99,132,1.24,0.79,2024-10-25,124.34,0.612
ITM11792,Electronics,452,21,9,7,13.05,1.97,0.73,L100,C,82,2.89,14.78,0.84,3,0.82,910,1.14,0.46,2024-10-24,266.98,0.527
ITM11793,Groceries,249,22,5,7,24.36,3.89,1.0,L73,B,128,4.89,124.71,0.25,8,0.92,814,5.16,0.6,2024-11-13,12.25,0.588
ITM11794,Automotive,341,83,13,3,46.1,2.19,0.69,L77,C,178,3.54,145.68,0.91,5,0.76,307,13.92,0.93,2024-02-06,269.64,0.733
ITM11795,Automotive,311,66,14,3,36.48,3.3,0.81,L11,A,77,2.14,177.16,0.67,5,0.91,609,9.7,0.31,2024-08-29,200.45,0.606
ITM11796,Groceries,457,49,10,8,33.44,6.35,0.12,L7,C,83,2.75,156.66,1.22,9,0.7,695,6.41,0.6,2024-04-09,298.73,0.443
ITM11797,Automotive,45,89,8,2,22.62,4.07,0.83,L20,D,108,5.0,186.07,1.0,6,0.74,861,1.15,0.48,2024-09-13,275.67,0.439
ITM11798,Electronics,94,54,6,7,33.88,4.24,0.37,L21,A,126,2.83,197.33,0.66,6,0.83,999,14.86,0.74,2024-03-02,262.0,0.726
ITM11799,Electronics,475,44,13,3,2.59,5.63,0.21,L97,A,146,4.84,151.54,1.74,5,0.7,248,7.38,0.71,2024-12-14,20.88,0.506
ITM11800,Groceries,383,12,10,4,29.73,1.33,0.2,L80,D,155,0.57,174.91,0.87,8,0.84,341,14.88,0.65,2024-07-14,91.27,0.649
ITM11801,Pharma,443,14,11,3,28.14,7.52,0.71,L7,C,147,3.74,138.01,0.99,7,0.86,697,11.08,0.42,2024-09-28,118.68,0.565
ITM11802,Apparel,318,99,12,7,17.99,4.32,1.0,L87,C,124,3.32,42.48,1.71,7,0.89,132,1.72,0.33,2024-06-01,212.95,0.356
ITM11803,Pharma,169,20,4,6,10.87,5.06,0.7,L11,D,63,3.58,44.52,0.27,1,0.73,315,13.03,0.83,2024-07-30,198.11,0.839
ITM11804,Automotive,167,80,8,9,40.57,9.76,0.34,L35,A,88,3.07,30.95,0.84,6,0.75,466,8.43,0.99,2024-01-28,59.79,0.656
ITM11805,Apparel,27,65,7,7,3.64,3.77,0.28,L57,D,24,0.7,189.17,0.87,0,0.88,919,7.34,0.34,2024-03-18,223.68,0.655
ITM11806,Groceries,48,19,7,4,4.41,6.66,0.57,L85,B,148,1.17,137.82,1.04,9,0.9,780,11.61,0.26,2024-03-11,55.13,0.503
ITM11807,Groceries,315,43,12,2,22.59,4.23,0.16,L55,B,177,4.65,160.08,0.3,7,0.71,910,11.85,0.8,2024-04-12,142.37,0.69
ITM11808,Apparel,493,76,13,4,13.38,9.0,0.46,L63,C,127,1.55,72.92,0.3,2,0.86,68,12.15,0.48,2024-06-24,177.83,0.76
ITM11809,Electronics,433,81,5,6,37.53,8.54,0.7,L78,A,121,4.97,97.48,0.89,8,0.94,579,11.65,0.37,2024-07-28,262.5,0.568
ITM11810,Apparel,228,40,14,6,32.08,2.8,0.97,L57,B,115,3.56,17.56,0.16,4,0.72,420,9.98,0.62,2024-10-18,193.08,0.705
ITM11811,Automotive,147,84,10,3,38.85,7.07,0.48,L54,D,114,2.5,178.91,0.58,6,0.82,740,10.46,0.74,2024-08-22,286.9,0.673
ITM11812,Electronics,359,80,10,3,16.91,1.12,0.28,L35,C,56,4.64,172.07,0.48,6,0.8,72,13.02,0.37,2024-03-14,298.4,0.64
ITM11813,Groceries,135,75,14,7,37.29,9.65,0.84,L28,C,127,4.08,159.11,1.03,8,0.97,434,10.67,1.0,2024-06-10,157.56,0.673
ITM11814,Apparel,458,79,7,5,43.25,3.82,0.77,L97,A,135,2.43,21.08,0.12,1,0.76,876,2.42,0.46,2024-04-02,24.93,0.644
ITM11815,Pharma,163,50,10,9,17.92,8.4,0.87,L66,B,157,0.81,43.11,1.38,3,0.8,805,10.04,0.45,2024-02-11,18.21,0.586
ITM11816,Pharma,449,72,12,4,17.65,3.53,0.29,L15,C,107,4.41,73.49,1.73,7,0.97,668,3.38,0.54,2024-09-06,258.14,0.434
ITM11817,Automotive,337,41,10,7,45.1,6.51,0.46,L45,D,159,3.94,59.98,1.44,4,0.8,692,1.2,0.8,2024-06-19,154.96,0.512
ITM11818,Pharma,254,29,5,5,3.44,9.84,0.98,L56,B,57,4.06,169.31,1.65,4,0.86,571,4.0,0.9,2024-11-19,116.37,0.56
ITM11819,Apparel,26,66,4,7,18.16,8.83,0.24,L15,C,91,3.85,47.02,1.32,2,0.71,428,3.16,0.46,2024-03-31,92.49,0.504
ITM11820,Apparel,483,59,11,9,6.81,2.02,0.7,L37,C,25,1.74,111.1,1.06,4,1.0,760,2.43,0.29,2024-06-09,91.72,0.504
ITM11821,Pharma,64,89,4,9,2.42,5.7,0.31,L87,B,142,4.36,118.56,0.52,6,0.95,866,4.01,0.4,2024-11-20,31.12,0.551
ITM11822,Apparel,462,34,11,6,6.53,3.81,0.55,L87,B,83,0.51,90.75,0.63,3,0.89,873,8.89,0.27,2024-01-30,97.87,0.628
ITM11823,Automotive,258,21,6,3,22.13,4.63,0.82,L76,A,30,1.57,55.73,0.7,7,0.72,139,3.12,0.7,2024-01-03,196.99,0.516
ITM11824,Electronics,459,80,14,3,34.66,3.68,0.54,L63,D,70,0.71,192.46,0.17,5,0.72,193,4.91,0.79,2024-08-19,121.71,0.65
ITM11825,Automotive,451,48,4,9,15.17,3.69,0.82,L68,A,33,1.0,88.55,1.83,5,0.86,856,12.89,0.54,2024-05-20,284.87,0.569
ITM11826,Automotive,174,26,12,7,42.63,5.65,0.48,L86,A,32,2.9,148.19,1.81,5,0.79,670,13.43,0.96,2024-04-17,203.77,0.648
ITM11827,Apparel,200,54,3,9,22.44,2.32,1.0,L40,D,96,0.67,44.97,0.3,3,0.89,913,5.66,0.78,2024-03-27,260.55,0.719
ITM11828,Electronics,234,20,6,3,48.44,5.61,0.49,L6,D,148,1.32,166.33,1.16,2,0.88,253,13.59,0.5,2024-10-22,43.11,0.701
ITM11829,Apparel,107,79,11,2,47.75,3.15,0.23,L29,A,11,1.55,51.02,0.99,9,0.95,605,9.2,0.28,2024-03-22,140.65,0.49
ITM11830,Groceries,275,32,14,7,38.89,3.25,0.46,L51,B,62,3.45,138.31,1.4,5,0.78,569,4.17,0.59,2024-09-07,22.02,0.49
ITM11831,Apparel,92,79,11,6,46.69,7.52,0.77,L77,D,148,2.61,106.23,1.25,5,0.87,441,11.56,0.6,2024-02-15,269.55,0.623
ITM11832,Apparel,438,47,6,8,35.65,0.78,0.86,L8,A,24,2.56,37.85,0.34,1,0.93,350,13.91,0.64,2024-03-07,52.59,0.845
ITM11833,Apparel,198,11,11,7,44.88,4.12,0.51,L1,B,149,3.96,14.74,1.35,9,0.85,956,10.23,0.75,2024-11-10,243.57,0.541
ITM11834,Electronics,231,95,14,7,12.59,4.37,0.64,L27,C,131,2.56,186.84,1.26,8,0.95,554,3.82,0.41,2024-08-10,277.91,0.437
ITM11835,Apparel,312,93,8,3,17.93,5.11,0.86,L39,B,132,2.07,33.88,1.11,3,0.74,914,2.2,0.2,2024-11-20,138.15,0.446
ITM11836,Electronics,253,98,3,6,37.89,6.86,0.83,L28,A,173,4.83,143.94,0.86,3,0.92,202,4.21,0.85,2024-08-07,122.91,0.664
ITM11837,Pharma,484,88,12,7,21.8,4.01,0.69,L99,D,101,0.54,134.01,1.91,9,0.98,578,5.74,0.86,2024-07-25,184.03,0.474
ITM11838,Groceries,258,81,8,3,42.03,2.52,0.83,L18,B,32,1.87,74.93,1.71,7,0.8,388,5.67,0.93,2024-08-07,224.7,0.511
ITM11839,Electronics,242,46,11,9,44.0,8.91,0.62,L98,B,164,3.24,45.22,1.21,2,0.81,798,7.98,0.98,2024-09-01,197.23,0.703
ITM11840,Pharma,138,58,4,4,15.69,9.82,0.1,L33,B,97,4.02,43.88,0.11,9,0.73,561,8.07,0.33,2024-07-15,10.33,0.529
ITM11841,Electronics,332,61,8,6,41.35,0.69,0.14,L38,D,151,4.17,121.21,0.92,6,0.89,384,7.6,0.48,2024-01-03,237.92,0.563
ITM11842,Electronics,283,42,4,5,8.56,5.69,0.98,L42,D,108,0.71,113.92,1.43,6,0.87,558,5.81,0.88,2024-01-20,52.74,0.564
ITM11843,Groceries,226,31,6,2,17.38,3.75,0.23,L16,B,36,3.69,176.43,0.32,1,0.71,105,2.5,0.95,2024-09-30,140.41,0.713
ITM11844,Automotive,114,14,10,5,26.38,3.13,0.46,L1,B,30,3.74,131.6,0.87,2,0.93,605,6.86,0.21,2024-04-12,91.88,0.592
ITM11845,Automotive,392,27,9,8,12.1,3.69,0.94,L64,A,58,1.46,165.66,0.46,3,0.95,870,14.8,0.51,2024-07-10,279.09,0.783
ITM11846,Electronics,241,47,13,9,29.38,6.57,0.28,L96,D,53,1.01,16.16,0.74,1,0.97,802,10.15,0.29,2024-01-08,155.61,0.693
ITM11847,Apparel,385,46,14,6,29.36,2.31,0.86,L56,B,53,3.87,137.49,0.15,8,0.86,980,7.16,0.83,2024-06-13,161.43,0.658
ITM11848,Pharma,295,73,11,7,11.14,9.17,0.84,L23,D,137,1.62,54.4,0.34,9,0.84,600,2.17,0.8,2024-09-28,32.08,0.543
ITM11849,Apparel,399,19,9,3,39.99,4.93,0.99,L17,D,179,0.51,58.04,0.96,5,0.96,179,3.99,0.8,2024-04-07,270.23,0.609
ITM11850,Apparel,250,88,3,8,31.95,3.59,0.35,L49,D,32,1.51,146.91,1.81,0,0.82,147,9.05,0.51,2024-01-10,79.32,0.606
ITM11851,Electronics,328,51,4,6,16.57,7.77,0.38,L69,A,138,0.64,160.75,1.03,0,0.9,842,7.97,0.52,2024-12-12,130.05,0.687
ITM11852,Electronics,138,57,8,2,12.38,0.66,0.91,L91,C,134,1.62,80.63,0.96,7,0.88,471,1.27,0.41,2024-01-03,295.74,0.439
ITM11853,Electronics,287,53,9,6,44.06,4.6,0.31,L30,D,45,2.01,160.11,1.6,5,0.81,129,2.21,0.49,2024-11-16,43.03,0.429
ITM11854,Electronics,452,91,5,8,41.95,3.88,0.59,L65,D,64,1.72,94.31,0.61,9,0.73,337,5.98,0.99,2024-05-07,218.37,0.583
ITM11855,Automotive,292,96,11,3,12.26,3.71,0.74,L72,B,119,4.64,172.95,0.28,6,0.71,896,2.97,0.24,2024-04-25,85.44,0.482
ITM11856,Electronics,83,25,9,5,2.74,3.7,0.34,L86,D,25,1.55,14.73,0.5,5,0.83,795,14.41,0.46,2024-12-21,131.74,0.7
ITM11857,Automotive,317,63,8,4,40.42,0.8,0.94,L46,C,98,2.6,25.86,1.6,1,0.84,895,1.48,0.83,2024-06-25,131.28,0.574
ITM11858,Automotive,369,44,8,5,31.16,1.95,0.7,L10,D,27,4.81,157.51,1.39,2,0.95,218,14.64,0.51,2024-06-08,280.35,0.708
ITM11859,Electronics,432,37,3,3,5.94,1.85,0.14,L51,A,47,4.46,128.58,0.27,7,0.82,128,10.19,0.96,2024-03-07,13.01,0.725
ITM11860,Groceries,422,11,7,8,29.78,9.89,0.22,L95,B,29,1.89,116.21,1.37,3,0.78,120,6.7,0.47,2024-02-22,116.49,0.542
ITM11861,Pharma,30,22,12,3,23.16,0.71,0.27,L6,C,28,1.97,126.66,1.87,7,0.84,312,8.55,0.88,2024-07-15,257.2,0.531
ITM11862,Apparel,117,50,5,9,38.95,2.09,0.32,L56,A,22,3.17,186.74,0.19,2,0.77,761,6.74,0.85,2024-09-14,274.05,0.755
ITM11863,Automotive,453,89,9,2,11.25,9.75,0.76,L3,C,26,4.63,134.55,1.27,1,0.73,772,9.02,0.21,2024-10-28,100.28,0.561
ITM11864,Pharma,90,68,12,6,23.2,6.47,0.18,L59,B,39,0.54,133.02,0.82,6,0.73,579,3.13,0.52,2024-06-05,80.17,0.49
ITM11865,Groceries,383,78,5,9,8.66,4.78,0.42,L10,D,52,2.27,154.3,1.05,0,0.8,834,2.68,0.42,2024-03-26,143.77,0.575
ITM11866,Apparel,77,62,7,6,47.92,1.25,0.92,L41,B,57,4.32,174.66,1.1,2,0.7,259,8.4,0.58,2024-02-03,226.29,0.618
ITM11867,Apparel,309,54,9,5,39.16,6.86,0.6,L74,B,52,2.35,59.76,1.56,1,0.77,166,2.0,0.57,2024-01-24,54.67,0.519
ITM11868,Automotive,270,29,5,8,37.1,1.81,0.34,L55,D,102,3.74,127.18,1.16,4,0.94,665,5.09,0.92,2024-06-01,237.5,0.644
ITM11869,Electronics,295,33,12,4,34.82,6.88,0.96,L74,A,123,3.61,120.96,1.23,1,0.77,126,13.98,0.35,2024-05-28,158.68,0.667
ITM11870,Groceries,69,70,4,4,21.74,9.8,0.32,L52,C,75,1.42,35.62,0.73,9,0.73,364,13.27,0.35,2024-08-21,50.83,0.54
ITM11871,Automotive,377,67,8,2,46.24,5.55,0.91,L91,A,128,2.52,108.86,0.34,4,0.98,60,12.64,0.29,2024-09-23,204.81,0.709
ITM11872,Groceries,235,36,10,3,4.57,2.53,0.75,L82,D,62,3.05,23.21,1.4,2,0.89,942,8.1,0.79,2024-11-01,192.18,0.664
ITM11873,Electronics,413,35,6,2,40.36,6.44,0.77,L54,C,81,3.72,45.14,0.1,8,0.72,100,1.39,0.93,2024-09-25,190.49,0.579
ITM11874,Electronics,435,16,11,6,11.55,5.37,0.79,L38,D,87,4.2,183.46,0.72,9,0.72,56,2.7,0.49,2024-06-21,228.89,0.426
ITM11875,Automotive,71,51,14,7,16.88,5.56,0.56,L15,A,171,3.92,32.66,0.51,8,0.88,972,13.87,0.25,2024-08-10,62.55,0.6
ITM11876,Electronics,290,56,14,7,26.45,5.04,0.83,L52,B,83,0.63,119.99,0.84,7,0.86,598,12.71,0.32,2024-12-17,212.27,0.581
ITM11877,Pharma,103,62,10,7,39.35,6.9,0.85,L3,C,81,3.52,71.46,0.69,4,0.72,310,6.27,0.28,2024-03-09,267.32,0.535
ITM11878,Apparel,406,68,9,3,42.09,5.93,0.42,L42,D,22,2.74,115.51,1.44,9,0.77,623,11.21,0.67,2024-06-24,163.79,0.513
ITM11879,Automotive,312,47,9,2,29.6,9.88,0.46,L22,C,68,3.08,54.64,0.59,6,0.98,561,12.96,0.43,2024-09-07,150.95,0.676
ITM11880,Groceries,145,78,5,9,20.75,8.35,0.9,L80,C,41,2.18,94.43,1.17,1,0.87,249,9.68,0.92,2024-07-02,241.36,0.75
ITM11881,Pharma,315,96,8,8,47.38,3.01,0.57,L59,A,92,3.71,174.79,0.97,2,0.83,379,12.95,0.33,2024-04-06,52.41,0.668
ITM11882,Automotive,91,62,7,5,13.08,7.39,0.88,L89,B,129,3.53,81.48,1.62,1,0.78,139,4.43,0.94,2024-03-25,108.85,0.621
ITM11883,Electronics,315,24,3,6,40.35,2.54,0.66,L47,C,63,3.11,77.08,0.91,9,0.74,640,7.47,0.47,2024-07-25,257.6,0.471
ITM11884,Electronics,255,35,13,7,30.99,7.93,0.63,L12,A,11,4.38,94.76,1.74,0,0.82,104,9.11,0.89,2024-01-10,154.93,0.689
ITM11885,Electronics,75,57,5,8,19.47,1.9,0.13,L56,C,127,0.96,29.09,0.1,2,0.98,961,9.84,0.96,2024-04-26,253.73,0.869
ITM11886,Electronics,426,28,14,4,1.07,5.0,0.35,L14,B,46,1.85,83.6,1.25,3,0.71,270,14.82,0.99,2024-04-24,83.04,0.753
ITM11887,Groceries,379,18,3,9,22.88,8.01,0.55,L32,C,106,2.73,11.31,0.12,8,1.0,141,12.84,0.84,2024-03-08,122.98,0.767
ITM11888,Pharma,414,73,6,2,14.56,3.16,0.63,L56,B,112,4.81,105.65,1.46,1,0.76,635,1.77,0.28,2024-04-18,248.85,0.466
ITM11889,Apparel,129,63,12,6,6.11,8.45,0.67,L76,A,123,0.82,171.11,0.55,8,0.82,105,3.37,0.24,2024-01-12,57.41,0.442
ITM11890,Groceries,211,60,5,6,4.68,6.62,0.74,L52,A,170,2.02,114.89,0.82,0,0.71,793,10.2,0.79,2024-10-28,269.49,0.754
ITM11891,Groceries,411,48,13,4,18.03,4.28,0.69,L68,B,10,4.67,125.47,0.82,8,0.88,228,4.37,0.92,2024-09-15,99.86,0.576
ITM11892,Apparel,112,13,6,9,31.12,4.52,0.86,L11,B,137,4.54,15.81,1.71,5,0.85,991,3.23,0.33,2024-03-27,292.08,0.408
ITM11893,Apparel,369,12,11,4,42.04,9.3,0.37,L51,A,112,4.39,173.31,0.29,7,0.9,110,10.33,0.95,2024-03-04,250.04,0.739
ITM11894,Electronics,75,73,5,4,9.99,2.57,0.68,L40,B,165,1.89,83.15,1.37,2,0.86,921,8.51,0.69,2024-07-06,142.12,0.646
ITM11895,Groceries,79,38,14,7,21.81,7.09,0.15,L96,B,154,4.31,195.22,1.96,7,0.82,166,12.27,0.3,2024-12-30,225.25,0.452
ITM11896,Automotive,157,20,8,9,20.21,7.22,0.53,L44,D,66,2.77,32.89,0.14,8,0.92,639,5.47,0.33,2024-11-29,171.03,0.549
ITM11897,Apparel,58,67,8,7,26.16,9.26,0.34,L29,C,79,3.29,189.49,1.94,6,0.71,285,5.62,0.25,2024-01-20,257.44,0.353
